LogicBranch,IfBlock,warn,0,0,0,1,0,0,0,7,1,4,5,1,0.10,1,29,2, , ,warn except time unit convert dur time unit warn except time, ,convert stack trace set stack trace warn,warn except time unit thread stack trace log,vertx except,stack trace,block thread checker,io vertx core impl,warn
Exception,CatchBlock, ,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,throwabl, , , ,try fail,, , ,close hook,io vertx core impl,warn
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,3,0,1,0,0,0.01,1,35,2, , ,tccl class loader system class loader, ,system class loader,class loader, , ,context impl,io vertx core impl,warn
LogicBranch,IfBlock,warn,0,0,0,0,0,0,0,5,0,1,1,0,0.01,1,76,1, , ,handler null, ,handl,handler, , ,context impl,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,4,0,1,0,0,0.01,3,40,2, , ,ar fail, ,fail,ar, , ,deploy manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,5,0,2,4,0,0.01,3,44,2, , ,complet handler null, ,fail futur report result,futur, , ,deploy manag,io vertx core impl,error
Exception,CatchBlock,error,0,0,0,0,0,1,0,4,0,0,0,0,0.01,3,39,2,throwabl, , , , , , , ,deploy manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,4,0,1,0,0,0.01,3,36,2, , ,ar2 fail, ,fail,ar2, , ,deploy manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,6,0,2,6,0,0.01,16,83,1, , ,attain quorum, ,add deploi list deploi verticl,, , ,manag,io vertx core impl,info
LogicBranch,IfBlock,info,0,0,0,0,0,0,0,3,0,1,0,0,0.00,16,86,1, , ,ar fail, ,fail,ar, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,info,0,0,0,0,0,0,0,3,0,1,0,0,0.00,16,86,1, , ,ar2 fail, ,fail,ar2, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,12,0,5,4,1,0.02,16,85,1, , ,system current time milli start 10000, ,current time milli context set context set context check quorum ad,system vertx context impl context impl,context intern,context,manag,io vertx core impl,warn
LogicBranch,IfBlock,error,0,0,0,0,0,0,0,5,0,0,0,0,0.01,16,82,1, , ,attain quorum attain, , , , , ,manag,io vertx core impl,info
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,9,1,1,1,0,0.01,16,83,1, , ,attain quorum attain, ,info,log, , ,manag,io vertx core impl,info
Exception,CatchBlock,info,0,0,0,0,0,0,0,3,0,0,0,0,0.00,16,86,1,throwabl, , , , , , , ,manag,io vertx core impl,error
LogicBranch,IfBlock,info,0,0,0,1,0,0,0,12,4,12,7,0,0.02,16,84,1, , ,result succeed, ,succeed verticl identifi info verticl identifi deploy option succeed verticl identifi caus error verticl identifi info add deploi list,result dep log dep dep result1 dep result1 log dep log, , ,manag,io vertx core impl,error
LogicBranch,IfBlock,error,0,0,0,1,0,0,0,12,4,12,8,0,0.02,16,81,1, , ,result succeed, ,succeed caus error verticl identifi deploy option succeed verticl identifi caus error verticl identifi info add deploi list,result result log dep dep result1 dep result1 log dep log, , ,manag,io vertx core impl,info
